row,element,element_id,name,from_ppc_bus,to_ppc_bus,kv,capacity_mva,x_pu,is_bridge
330,line,403,中部電力パワーグリッド 154.0kV線,2396,1273,154.0,1066.94,8e-06,1
331,line,404,東長江町変電所~加賀変電所線,2484,67,154.0,533.47,3.3e-05,0
332,line,405,leadin,67,2217,154.0,266.74,2.1e-05,1
333,line,406,東長江町変電所~加賀変電所線,67,1703,154.0,533.47,4.9e-05,0
334,line,407,加賀変電所~南金沢変電所線,1703,1707,154.0,1066.94,4.4e-05,0
335,line,408,中部電力パワーグリッド 100.0kV線,1373,68,110.0,171.47,6.6e-05,0
336,line,409,中部送電線_138,1373,549,110.0,342.95,0.000129,1
337,line,410,大村一丁目変電所~中部電力株式会社　日吉変電所線,1373,788,110.0,514.42,5.8e-05,0
338,line,411,leadin,68,1390,110.0,171.47,8.2e-05,1
339,line,412,中部電力パワーグリッド 100.0kV線,68,69,110.0,171.47,0.00012,0
340,line,413,駿河区変電所~大村一丁目変電所線,69,729,110.0,171.47,0.000101,0
341,line,414,中部電力パワーグリッド 275.0kV線,1434,275,275.0,952.63,2e-06,1
342,line,415,三河線,1434,70,275.0,952.63,1.5e-05,0
343,line,416,湖西三河線,1434,1446,275.0,1905.26,3.6e-05,0
344,line,417,三河遠江線,1434,76,275.0,3810.51,3.1e-05,0
345,line,418,額田三河線,1434,74,275.0,952.63,2.9e-05,0
346,line,419,西日本電線新城線,70,546,275.0,952.63,1.9e-05,0
347,line,420,三河線,70,1438,275.0,952.63,8e-06,0
348,line,421,西日本電線新城線,70,572,275.0,952.63,6e-06,0
349,line,422,愛知変電所~電源名古屋線,71,1481,275.0,3810.51,4e-06,0
350,line,423,612,1686,412,275.0,3810.51,0.0,0
351,line,424,611,1686,1497,275.0,3810.51,9e-06,0
352,line,425,東豊田額田線,1439,72,275.0,3810.51,1.1e-05,0
353,line,426,額田三河線,1439,74,275.0,952.63,6.6e-05,0
354,line,427,中部電力パワーグリッド 275.0kV線,72,1453,275.0,952.63,3e-06,0
355,line,428,花沢変電所~東豊田変電所線,2214,73,77.0,93.36,0.00016,1
356,line,429,花沢変電所~東豊田変電所線,73,1454,77.0,93.36,0.000244,0
357,line,430,花沢変電所~額田開閉所線,73,1441,77.0,186.72,0.000284,0
358,line,431,東豊田変電所~前田町三丁目変電所線,1454,133,77.0,373.43,5.2e-05,0
359,line,432,東豊田変電所~前田町三丁目変電所線,1454,396,77.0,186.72,0.000117,0
360,line,433,寿町変電所~東豊田変電所線,1454,1220,77.0,186.72,0.000353,0
361,line,434,幸田新三河線,1438,74,275.0,952.63,1.9e-05,0
362,line,435,幸田新三河線,74,75,275.0,952.63,5.8e-05,0
363,line,436,羽栗変電所~舞木町変電所線,75,538,275.0,952.63,1e-06,1
364,line,437,田原湖西線,1446,1448,275.0,1905.26,4.3e-05,0
365,line,438,遠江駿遠線,76,77,275.0,1905.26,3.7e-05,0
366,line,439,三河遠江線,76,1559,275.0,952.63,9e-06,0
367,line,440,遠江駿遠線,77,78,275.0,1905.26,4.1e-05,0
368,line,441,大井川笹岡線,77,1886,275.0,952.63,1e-05,0
369,line,442,大井川笹岡線,77,91,275.0,952.63,3e-06,1
370,line,443,静岡変電所~駿遠変電所線,78,87,275.0,1905.26,5e-06,0
371,line,444,中部電力パワーグリッド 275.0kV線,78,1904,275.0,1905.26,6e-06,0
372,line,445,三河植田線,79,80,154.0,533.47,0.000116,0
373,line,446,豊橋電力センター~植田変電所線,79,1858,154.0,533.47,3.7e-05,0
374,line,447,三河植田線,79,1302,154.0,1066.94,2e-06,0
375,line,448,東海鉄道二川線,80,1858,154.0,266.74,8e-05,0
376,line,449,東海鉄道二川線,80,169,154.0,266.74,0.000161,0
377,line,450,渥美田原線,1448,1445,275.0,1905.26,5.7e-05,1
378,line,451,三河遠江線,1559,1460,275.0,1905.26,0.0,0
379,line,452,庄内分岐線,1549,81,154.0,266.74,0.00014,1
380,line,453,遠江浜松線,81,82,154.0,266.74,3.3e-05,0
381,line,454,玉川遠江線,81,205,154.0,533.47,1.5e-05,1
382,line,455,遠江浜松線,81,1461,154.0,266.74,5.4e-05,0
383,line,456,遠江浜松線,1533,82,154.0,266.74,4.1e-05,0
384,line,457,遠江浜松線,1533,199,154.0,266.74,3e-05,0
385,line,458,本田技研浜松線,1533,224,154.0,266.74,2.9e-05,1
386,line,459,遠江高塚線,82,1561,154.0,266.74,0.000116,0
387,line,460,Gifu Substation~北部変電所線,1403,1450,500.0,6928.2,7e-06,0
388,line,461,西部幹線,1403,193,500.0,6928.2,1.3e-05,0
389,line,462,三岐幹線,1450,1472,500.0,20784.61,1.7e-05,0
390,line,463,越美幹線,1450,2257,500.0,13856.41,1.5e-05,0
391,line,464,関市変電所~北部変電所線,1457,1404,275.0,1905.26,2.4e-05,0
392,line,465,46,1457,520,275.0,3810.51,1.4e-05,0
393,line,466,高根町上ケ洞変電所~北部変電所線,1404,314,275.0,6668.4,3.8e-05,0
394,line,467,中部電力パワーグリッド 日進変電所~北豊田変電所 (Kita Toyota Hendensho)線,1493,83,275.0,1905.26,1.8e-05,0
395,line,468,大畑町変電所~中部電力八草変電所線,83,2325,275.0,952.63,6e-06,0
396,line,469,田町一丁目変電所~Suruga線,84,1464,110.0,171.47,0.000141,0
397,line,470,中部送電線_130,84,532,110.0,171.47,4.9e-05,0
398,line,471,namebind,1464,532,110.0,171.47,0.000133,0
399,line,472,静岡変電所~駿遠変電所線,85,1467,275.0,1905.26,1.3e-05,0
400,line,473,中部電力パワーグリッド 275.0kV線,85,1904,275.0,1905.26,4e-06,0
401,line,474,Suruga~葵区変電所線,1462,2034,275.0,1905.26,5e-06,0
402,line,475,中部電力パワーグリッド 77.0kV線,86,1418,77.0,373.43,1.3e-05,0
403,line,476,東清水変電所~富士市変電所線,86,2038,77.0,186.72,4.4e-05,0
404,line,477,東清水変電所~清水変電所線,86,1567,77.0,373.43,0.000104,0
405,line,478,中部電力パワーグリッド 275.0kV線,1467,1614,275.0,1905.26,1e-06,0
406,line,479,静岡変電所~駿遠変電所線,87,1614,275.0,1905.26,6e-06,0
407,line,480,浜岡駿遠線,1614,2387,275.0,3810.51,2.5e-05,0
408,line,481,浜岡駿遠線,2387,2104,275.0,3810.51,1e-06,0
409,line,482,上ノ原変電所~静岡変電所線,88,89,500.0,13856.41,6e-06,0
410,line,483,中部電力パワーグリッド 500.0kV線,88,2386,500.0,13856.41,2e-06,0
411,line,484,中部送電線_711,88,1076,500.0,3464.1,3e-06,0
412,line,485,上ノ原変電所~静岡変電所線,89,90,500.0,13856.41,0.0,0
413,line,486,金谷天王町変電所~大柳南変電所線,89,1092,500.0,13856.41,1e-06,0
414,line,487,中部送電線_725,90,329,500.0,3464.1,0.0,0
415,line,488,船明笹岡線,1886,593,275.0,952.63,1e-05,1
416,line,489,遠江磐田線,1872,1621,77.0,93.36,0.000445,1
417,line,490,小坂町小坂町変電所~北方開閉所 (Kitakata Kaiheisho)線,1626,92,154.0,1600.41,2.6e-05,0
418,line,491,小坂町小坂町変電所~北方開閉所 (Kitakata Kaiheisho)線,92,1451,154.0,1600.41,9.6e-05,0
419,line,492,三ツ渕変電所~旭ケ丘町変電所線,92,1827,154.0,533.47,0.000273,1
420,line,493,三ツ渕変電所~旭ケ丘町変電所線,92,233,154.0,800.21,8.6e-05,0
421,line,494,小坂町小坂町変電所~北方開閉所 (Kitakata Kaiheisho)線,1451,93,154.0,1600.41,2.6e-05,0
422,line,495,小坂町小坂町変電所~北方開閉所 (Kitakata Kaiheisho)線,93,94,154.0,1600.41,5.5e-05,0
423,line,496,中部電力パワーグリッド 154.0kV線,93,1555,154.0,266.74,4e-06,0
424,line,497,leadin,94,1980,154.0,266.74,2.2e-05,1
425,line,498,小坂町小坂町変電所~北方開閉所 (Kitakata Kaiheisho)線,94,95,154.0,1600.41,2e-06,0
426,line,499,leadin,95,1987,154.0,266.74,2.2e-05,1
427,line,500,西名古屋変電所~西部変電所線,1471,1474,275.0,3810.51,1.9e-05,0
428,line,501,西尾張~西部変電所線,1471,1477,275.0,3810.51,2.1e-05,0
429,line,502,伊勢幹線,1471,2026,275.0,3810.51,4.9e-05,0
430,line,503,六地蔵変電所~白鳥町大島変電所線,1334,96,275.0,9526.28,0.0,0
431,line,504,namebind,1334,2465,275.0,9526.28,6e-06,0
432,line,505,甲賀変電所~手原一丁目変電所線,96,1526,275.0,3810.51,9e-06,0
433,line,506,甲賀変電所~手原一丁目変電所線,96,187,275.0,3810.51,5e-06,0
434,line,507,六地蔵変電所~白鳥町大島変電所線,96,1899,275.0,11431.54,5.6e-05,0
435,line,508,西尾張~海部開閉所線,1478,1720,154.0,266.74,8.5e-05,0
436,line,509,関西幹線,1478,1596,154.0,533.47,8.1e-05,0
437,line,510,関西幹線,1478,147,154.0,533.47,5.6e-05,0
438,line,511,西尾張稲沢線,1478,365,154.0,1066.94,2.1e-05,0
439,line,512,海部開閉所~名南変電所線,1720,1432,154.0,533.47,5.9e-05,0
440,line,513,西尾張~海部開閉所線,1477,1719,275.0,3810.51,6e-06,0
441,line,514,西尾張~西名古屋変電所線,1477,100,275.0,952.63,4.2e-05,0
442,line,515,namebind,1719,2153,275.0,952.63,4.8e-05,0
443,line,516,西名古屋変電所~西部変電所線,98,99,275.0,952.63,2.2e-05,1
444,line,517,中勢亀山線,98,313,275.0,1905.26,1.1e-05,0
445,line,518,中部電力パワーグリッド 275.0kV線,98,1474,275.0,952.63,1.3e-05,0
446,line,519,西名古屋変電所~西部変電所線,99,757,275.0,1905.26,1e-05,1
447,line,520,中部電力パワーグリッド 275.0kV線,99,746,275.0,952.63,8e-06,1
448,line,521,西尾張~西名古屋変電所線,100,1474,275.0,4763.14,0.0,0
449,line,522,大字縄生変電所~西名古屋変電所線,100,111,275.0,3810.51,7e-06,0
450,line,523,大字縄生変電所~長深変電所線,1474,1507,275.0,3810.51,1.1e-05,0
451,line,524,伊勢幹線,2026,1667,275.0,1905.26,0.000173,0
452,line,525,namebind,101,2118,154.0,266.74,0.000135,0
453,line,526,関西幹線,101,245,154.0,1600.41,2.3e-05,0
454,line,527,関西幹線,101,1479,154.0,1600.41,7.6e-05,0
455,line,528,関西幹線,1570,245,154.0,1600.41,1.9e-05,0
456,line,529,木曽幹線,1570,248,154.0,1600.41,5.6e-05,0
457,line,531,玉川向山線,1324,103,77.0,93.36,0.000147,0
458,line,532,玉川向山線,1324,1483,77.0,93.36,0.000141,0
459,line,533,玉川向山線,103,1857,77.0,93.36,9e-05,0
460,line,534,玉川向山線,1857,104,77.0,93.36,0.000118,0
461,line,535,玉川向山線,104,1855,77.0,93.36,0.000197,1
462,line,536,向山植田線,104,566,77.0,186.72,3.8e-05,0
463,line,537,三河玉川線,105,1482,154.0,266.74,6e-05,0
464,line,538,三河玉川線,105,1435,154.0,266.74,2.1e-05,0
465,line,539,賀茂町変電所~三河変電所線,105,2253,154.0,266.74,2.3e-05,1
466,line,540,豊橋電力センター~三河変電所線,1482,169,154.0,266.74,8.1e-05,0
467,line,541,豊橋電力センター~植田変電所線,1482,1858,154.0,533.47,6.9e-05,0
468,line,542,飛島七宝線,106,1713,154.0,1066.94,7e-06,0
469,line,543,飛島七宝線 (Tobishima Shippō Sen),106,1490,154.0,1066.94,5e-06,0
470,line,544,楠三丁目変電所~大谷四丁目変電所線,106,2133,154.0,800.21,1.3e-05,1
471,line,545,飛島七宝線,1713,1503,154.0,1066.94,2.9e-05,0
472,line,546,飛島七宝線,1503,1584,154.0,1066.94,1.2e-05,0
473,line,547,吉津二丁目変電所~岩塚変電所線,107,108,77.0,186.72,4.9e-05,0
474,line,548,吉津二丁目変電所~七宝変電所線,107,1585,77.0,373.43,5.2e-05,0
475,line,549,稲沢変電所~吉津二丁目変電所線,107,2153,275.0,533.47,6.2e-05,0
476,line,550,稲沢変電所~吉津二丁目変電所線,107,1730,77.0,186.72,2.9e-05,0
477,line,551,吉津二丁目変電所~岩塚変電所線,108,1675,77.0,186.72,2e-05,0
478,line,552,岩倉変電所~岩塚変電所線,108,2404,77.0,186.72,0.000254,0
479,line,553,七宝西尾張線 (Shippō Nishi-Owari Sen),1584,109,154.0,1066.94,1.5e-05,0
480,line,554,西尾張稲沢線 (Nishi-Owari Inazawa Sen),109,365,154.0,1600.41,1e-06,0
481,line,555,西尾張稲沢線 (Nishi-Owari Inazawa Sen),109,1564,154.0,1066.94,3e-05,0
482,line,556,名南変電所~鎌倉町変電所線,1433,1504,77.0,373.43,0.000114,0
483,line,557,名南変電所~鎌倉町変電所線,1504,1722,77.0,373.43,8e-06,0
484,line,558,名南変電所~鎌倉町変電所線,1722,110,77.0,373.43,1.6e-05,0
485,line,559,神成町二丁目変電所~七宝変電所線,110,112,77.0,186.72,9.8e-05,0
486,line,560,神成町二丁目変電所~七宝変電所線,110,1721,77.0,186.72,3.1e-05,0
487,line,561,神成町二丁目変電所~七宝変電所線,1585,113,77.0,186.72,9.1e-05,0
488,line,562,大字縄生変電所~西名古屋変電所線,1507,1509,275.0,3810.51,1e-06,0
489,line,563,namebind,1507,1691,275.0,3810.51,9e-06,0
490,line,564,大字東金井変電所~安永変電所線,1509,2439,275.0,952.63,3e-06,1
491,line,565,大字縄生変電所~西名古屋変電所線,1509,111,275.0,3810.51,3e-06,0
492,line,566,leadin,111,2413,275.0,2857.88,1e-06,0
493,line,567,神成町二丁目変電所~七宝変電所線,2414,112,77.0,186.72,0.000152,0
494,line,568,鎌倉町変電所~楠三丁目変電所線,112,145,77.0,186.72,0.000291,1
495,line,569,神成町二丁目変電所~七宝変電所線,1721,113,77.0,186.72,6.7e-05,0
496,line,570,河田~海部開閉所線,113,1657,77.0,186.72,0.000149,0
497,line,571,有松変電所~中部電力パワーグリッド 鳴海変電所線,114,2370,77.0,373.43,3.3e-05,0
498,line,572,大高変電所~有松変電所線,114,1492,77.0,560.15,1.8e-05,0
499,line,573,中部電力パワーグリッド 77.0kV線,114,2498,77.0,186.72,4.7e-05,0
500,line,574,大脇変電所~有松変電所線,114,1499,77.0,186.72,7.7e-05,0
501,line,575,有松変電所~中部電力パワーグリッド 鳴海変電所線,2370,1683,77.0,373.43,3.3e-05,0
502,line,576,中部電力パワーグリッド 鳴海変電所~弥次ヱ町四丁目変電所線,1683,1489,77.0,93.36,8.3e-05,0
503,line,577,中部電力パワーグリッド 鳴海変電所~瑞穂変電所線,1683,1311,77.0,93.36,4.7e-05,0
504,line,578,昭和町築港連絡-1,2449,1486,77.0,186.72,5.1e-05,0
505,line,579,弥次ヱ町四丁目変電所~港区変電所線,2449,115,77.0,186.72,6.8e-05,0
506,line,580,昭和町寛政-2;昭和町築港連絡-1;需要家線,2449,1516,77.0,93.36,6.7e-05,0
507,line,581,築港西築港-1,1486,1835,77.0,93.36,8.6e-05,1
508,line,582,昭和町寛政-1;寛政築港連絡-2,1486,1488,77.0,93.36,9.4e-05,0
509,line,583,弥次ヱ町四丁目変電所~港区変電所線,1489,115,77.0,280.07,1.2e-05,0
510,line,584,leadin,115,2219,77.0,93.36,5.7e-05,1
511,line,585,昭和町寛政-1;寛政築港連絡-1,1488,1309,77.0,93.36,2.2e-05,0
512,line,586,寛政中川線,1488,1578,77.0,186.72,9e-05,0
513,line,587,中郷一丁目変電所~中川変電所線,1578,1641,77.0,186.72,4.9e-05,0
514,line,588,寛政稲永線,1487,116,154.0,533.47,8e-06,1
515,line,589,七宝寛政線,1487,117,154.0,533.47,4.3e-05,0
516,line,590,七宝寛政線,117,1674,154.0,266.74,5.6e-05,0
517,line,591,namebind,117,1641,77.0,373.43,1.7e-05,0
518,line,592,中部送電線_44,118,1490,154.0,533.47,6e-06,0
519,line,593,東浜三丁目変電所~名南変電所線,118,1661,154.0,1600.41,1e-05,0
520,line,594,東浜三丁目変電所~名南変電所線,118,1432,154.0,1600.41,1.1e-05,0
521,line,595,飛島七宝線 (Tobishima Shippō Sen),1490,801,154.0,1066.94,9e-06,0
522,line,596,昭和町寛政-1;寛政築港連絡-1,1487,1310,154.0,1066.94,1e-06,0
523,line,597,名南寛政線,1487,1432,154.0,1600.41,1.2e-05,0
524,line,598,昭和町寛政-1;寛政築港連絡-2,1487,1485,154.0,1066.94,6e-06,0
525,line,599,中部電力パワーグリッド 日進変電所~中部電力（株）豊明変電所線,1495,2331,77.0,93.36,0.000261,0
526,line,600,中部電力パワーグリッド 日進変電所~名古屋市営地下鉄 一社変電所線,1495,1339,77.0,93.36,0.000247,0
527,line,601,有松変電所~中部電力パワーグリッド 日進変電所線,1495,405,77.0,93.36,0.000463,0
528,line,602,中部電力パワーグリッド 日進変電所~中部電力（株）豊明変電所線,2331,1922,77.0,93.36,0.000172,0
529,line,603,中部電力（株）豊明変電所~東名古屋変電所線,1922,403,77.0,93.36,0.000242,0
530,line,604,有松変電所~中部電力（株）豊明変電所線,1922,405,77.0,186.72,5.6e-05,0
531,line,605,中部電力パワーグリッド 日進変電所~中部電力（株）豊明変電所線,2330,1921,154.0,1066.94,1e-05,0
532,line,606,中部電力（株）豊明変電所~東名古屋変電所線,1921,120,154.0,1066.94,1e-05,0
533,line,607,大高変電所~有松変電所線,1491,119,154.0,533.47,2.3e-05,0
534,line,608,大高変電所~東名古屋変電所線,1491,1498,154.0,1066.94,1.6e-05,0
535,line,609,南柴田町変電所~緑区変電所線,1491,2223,154.0,1066.94,1.8e-05,0
536,line,610,大高変電所~有松変電所線,119,120,154.0,533.47,0.0,0
537,line,611,有松変電所~大脇変電所線,119,2497,154.0,533.47,1e-05,0
538,line,612,有松変電所~大脇変電所線,119,1498,154.0,1066.94,5e-06,0
539,line,613,中部電力（株）豊明変電所~東名古屋変電所線,120,1498,154.0,1066.94,6e-06,0
540,line,614,名古屋市営地下鉄 一社変電所~中電猪高変電所線,121,1339,77.0,93.36,0.000232,0
541,line,615,中電猪高変電所~名北変電所線,121,1644,77.0,93.36,0.000208,0
542,line,616,中電猪高変電所~岩作色金変電所線,121,407,77.0,93.36,0.000528,0
543,line,617,中部電力パワーグリッド 日進変電所~愛知変電所線,122,2490,154.0,533.47,3.9e-05,0
544,line,618,中部電力パワーグリッド 154.0kV線,122,1424,154.0,266.74,6.1e-05,0
545,line,619,中部電力パワーグリッド 日進変電所~愛知変電所線,2490,123,154.0,533.47,9.2e-05,0
546,line,620,中部送電線_1073,123,1299,154.0,266.74,2.8e-05,0
547,line,621,中部送電線_1074,123,1300,154.0,266.74,1.3e-05,1
548,line,622,leadin,1339,2362,77.0,93.36,0.000174,1
549,line,623,南柴田町変電所~昭和町変電所線,2223,1515,154.0,266.74,2.7e-05,0
550,line,624,中部電力パワーグリッド 154.0kV線,2223,404,154.0,533.47,1.9e-05,1
551,line,625,原二丁目変電所~東浜三丁目変電所線,124,125,275.0,952.63,1e-06,1
552,line,626,原二丁目変電所~東名古屋変電所線,124,2109,275.0,6668.4,7e-06,0
553,line,627,東浜三丁目変電所~浅山一丁目変電所線,124,272,275.0,7621.02,4e-06,0
554,line,628,大字石浜変電所~原二丁目変電所線,2109,1669,275.0,952.63,1.3e-05,0
555,line,629,中部電力パワーグリッド 77.0kV線,126,1644,77.0,93.36,3e-05,0
556,line,630,名北変電所~知多町一丁目変電所線,126,1822,77.0,93.36,3.4e-05,0
557,line,631,大府緒川線 (Obu Ogawa Sen),127,128,77.0,186.72,1.1e-05,1
558,line,632,中部電力パワーグリッド 77.0kV線,128,129,77.0,93.36,6.8e-05,1
559,line,633,大府緒川線,128,131,77.0,373.43,2.5e-05,1
560,line,634,原二丁目変電所~東名古屋変電所線,2109,1497,275.0,3810.51,1.2e-05,0
561,line,635,大字石浜変電所~小垣江町変電所線,2110,130,154.0,266.74,7.9e-05,0
562,line,636,小垣江町変電所~刈谷市変電所線,130,2151,154.0,266.74,1.5e-05,0
563,line,637,小垣江町変電所~板倉町三丁目変電所線,130,2422,154.0,533.47,3.6e-05,0
564,line,638,中部電力パワーグリッド 77.0kV線,131,439,77.0,186.72,4e-06,1
565,line,639,大府緒川線,131,1723,77.0,186.72,4.7e-05,1
566,line,640,namebind,132,2057,77.0,280.07,9e-06,1
567,line,641,吉原町変電所~南豊田変電所線,2057,1501,77.0,93.36,0.000352,1
568,line,642,衣ケ原三丁目変電所~南豊田変電所線,1501,1679,77.0,93.36,0.000143,1
569,line,643,前田町三丁目変電所~中部電力八帖変電所線,133,134,77.0,373.43,2e-05,0
